-7.238511369976808218e+00,-7.927119904002952744e+00,-5.907865329396790877e+00,-9.109703795344142208e+00,1.390479868309861589e+00,-8.504397116391290368e+00,-5.586481280304271380e+00,-7.155220035740532225e+00
-5.380781214000000645e+00,-7.946338758220337084e+00,-6.251100000000000101e+00,-5.500230089568000302e+00,-5.194340140479300594e+00,-5.188001910060000554e+00,-1.082580067315203343e-01,-5.765033571152985203e+00
-3.000000000000000444e+00,-2.774950800000000051e+00,-3.033000000000000362e+00,-2.733659999999999979e+00,-2.286271147484155719e+00,-2.851140000000000008e+00,-5.508051715630500667e+00,-2.912887308000000175e+00
-1.800000000000000266e+00,-1.848600000000000243e+00,-1.658700000000000063e+00,-1.800000000000000266e+00,-1.604781000000000235e+00,-2.350800000000000445e+00,-1.519781779542600075e+00,-2.010660000000000558e+00
-7.623210365515334708e+00,-1.319530569733361913e+00,1.913425534480961199e+00,-8.818698786348186047e+00,2.191462060589566274e-01,-6.493871641124241201e+00,7.020682007523840085e+00,-6.932134416175187219e+00
-2.503493549663437179e+00,-1.968314880349908425e+00,1.112086491575825065e+01,-3.035130514950285630e+00,-1.554388400034000028e+00,-2.600971750232700330e+00,-5.500008693991698117e-02,-2.365814845918640330e+00
-6.000000000000000888e-01,-5.789061104830104387e-01,6.367856152919403989e+00,-8.221858380000001132e-01,-5.700000000000000622e-01,-6.000000000000000888e-01,-1.560000000000000053e+00,-1.562849400000000166e+00
-1.200000000000000178e+00,-1.500000000000000000e+00,7.152734526189405528e+00,-6.000000000000000888e-01,4.251092999999999122e-01,-6.600000000000000311e-01,-1.500000000000000000e+00,-6.600000000000000311e-01
-2.399853193682061292e+00,-1.363818825268487078e+00,-1.435339736045434744e+00,-4.250732531888148369e-01,1.698043827371921211e+01,-2.147107348342454536e+00,-1.968934084330532297e+00,-2.306592485032890494e+00
-5.939639318698551884e-01,1.183390475830380373e+00,8.841289318622662208e+00,7.986466355807987583e+00,2.399999999999997158e+01,-3.154169767894658083e+00,3.346959816600111326e-01,5.673797179958901538e-01
-6.000000000000000888e-01,-6.000000000000000888e-01,-6.000000000000000888e-01,-3.000000000000000444e-01,2.872826525174351175e+01,0.000000000000000000e+00,-6.000000000000000888e-01,0.000000000000000000e+00
-6.000000000000000888e-01,-6.000000000000000888e-01,2.734111856410425290e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.873649173629882370e+00,0.000000000000000000e+00
-1.857781932900000044e+00,-1.800000000000000266e+00,-1.800000000000000266e+00,1.236587600218340377e+01,-1.200000000000000178e+00,6.591721058567354685e-01,-1.200000000000000178e+00,-1.319400000000000128e+00
-1.500000000000000000e+00,-1.898022726521861880e+00,6.041519162392692266e-01,2.398798805633321862e+01,-6.000000000000000888e-01,1.359684549010002907e+00,-6.600000000000000311e-01,-6.600000000000000311e-01
7.816104024020110508e+00,8.332114173310191774e+00,7.859939999999994598e+00,2.999999999999998579e+01,1.565109299999999948e+01,1.308524807976953142e+01,8.932141063544124293e+00,5.871315503391649315e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
